tse1	VFG041030(gb|NP_250535)	100	154	100	8.25e-114	316	VFG041030(gb|NP_250535) (tse1) type VI secretion system effector Tse1, peptidoglycanhydrolase [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pTC1~~~pppA	VFG002061(gb|NP_248765)	100	242	100	5.73e-171	468	VFG002061(gb|NP_248765) (pppA) Pseudomonas protein phosphatase PppA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
rseP~~~mucP	VFG015000(gb|NP_252339)	99.5	427	89.9	8.54e-307	830	VFG015000(gb|NP_252339) (mucP) metalloprotease protease [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
fptB	VFG044098(gb|NP_252910)	92.5	93	100	5.83e-58	170	VFG044098(gb|NP_252910) (PA4220) hypothetical protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pcrR~~~lcrR	VFG000199(gb|NP_250395)	97.2	144	100	3.87e-105	293	VFG000199(gb|NP_250395) (pcrR) type III secretion system regulatory protein PcrR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pscU	VFG000185(gb|NP_250381)	100	349	100	9.92e-237	643	VFG000185(gb|NP_250381) (pscU) type III secretion system protein PscU [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
flgL	VFG001245(gb|NP_249778)	99.8	439	100	4.66e-308	831	VFG001245(gb|NP_249778) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
flgJ	VFG001243(gb|NP_249776)	99.7	306	76.3	1.67e-210	581	VFG001243(gb|NP_249776) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
cheR~~~pilK	VFG001229(gb|NP_249103)	100	291	100	6.15e-220	596	VFG001229(gb|NP_249103) (pilK) methyltransferase PilK [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_13376	VFG002075(gb|NP_248779)	98.9	349	100	3.49e-264	712	VFG002075(gb|NP_248779) (hsiH1/tssG) type VI secretion system hcp secretion island protein HsiH1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
fliG	VFG001252(gb|NP_249793)	100	338	100	4.32e-214	585	VFG001252(gb|NP_249793) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
fliE	VFG001250(gb|NP_249791)	90.1	111	100	7.29e-60	176	VFG001250(gb|NP_249791) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
cesT~~~pscB	VFG000210(gb|NP_250406)	99.2	130	92.2	1.26e-88	251	VFG000210(gb|NP_250406) (pscB) type III secretion system protein PscB [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pchG	VFG001267(gb|NP_252913)	99.3	570	62.0	0.0	1065	VFG001267(gb|NP_252913) (pchH) ABC transporter ATP-binding protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
pchG	VFG001268(gb|NP_252914)	99.4	317	34.5	2.59e-216	614	VFG001268(gb|NP_252914) (pchG) pyochelin biosynthetic protein PchG [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_13500	VFG001268(gb|NP_252914)	98.6	220	100	8.79e-153	425	VFG001268(gb|NP_252914) (pchG) pyochelin biosynthetic protein PchG [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
tagS	VFG002058(gb|NP_248762)	99.7	399	62.4	4.26e-264	727	VFG002058(gb|NP_248762) (tagS) type VI secretion associated protein TagS, forming a stable inner membrane complex with TagT [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tagS	VFG002059(gb|NP_248763)	100	226	35.4	3.09e-151	434	VFG002059(gb|NP_248763) (tagT) type VI secretion associated protein TagT, ATP-binding component of ABC transporter [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
exlA	VFG049835(gb|WP_012076956)	93.4	1651	73.5	0.0	2794	VFG049835(gb|WP_012076956) (exlA) hemolysin [Exolysin (VF0582) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PA7]
exlA	VFG049843(gb|WP_003155066)	94.0	485	21.6	1.70e-302	884	VFG049843(gb|WP_003155066) (exlB) hemolysin activator protein [Exolysin (VF0582) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PA7]
motA	VFG014694(gb|NP_253641)	100	283	100	4.22e-198	540	VFG014694(gb|NP_253641) (motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
xcpS	VFG000181(gb|NP_251792)	100	393	70.8	2.92e-261	716	VFG000181(gb|NP_251792) (xcpS) general secretion pathway protein F [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
xcpS	VFG000180(gb|NP_251791)	98.6	148	26.7	3.96e-98	291	VFG000180(gb|NP_251791) (xcpT) general secretion pathway protein G [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_13734	VFG041039(gb|NP_251057)	100	165	100	1.51e-119	332	VFG041039(gb|NP_251057) (hcp/tssD) Hcp family type VI secretion system effector [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
hlyD~~~alg44	VFG000124(gb|NP_252232)	100	338	85.6	7.74e-242	660	VFG000124(gb|NP_252232) (alg44) alginate biosynthesis protein Alg8 [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
algE	VFG000126(gb|NP_252234)	99.6	490	100	0.0	999	VFG000126(gb|NP_252234) (algE) alginate biosynthetic protein AlgK precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
yesM~~~algZ	VFG000120(gb|NP_253949)	100	358	100	1.70e-253	686	VFG000120(gb|NP_253949) (algZ) sigma factor AlgU [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
group_13957	VFG002064(gb|NP_248768)	99.8	449	100	0.0	868	VFG002064(gb|NP_248768) (dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_13958	VFG002066(gb|NP_248770)	100	154	100	1.80e-108	303	VFG002066(gb|NP_248770) (lip1) lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
rfbX~~~wzx	VFG014105(gb|NP_251843)	100	408	95.1	4.13e-281	761	VFG014105(gb|NP_251843) (wzx) O-antigen translocase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
pscO	VFG000191(gb|NP_250387)	95.6	158	100	7.73e-96	271	VFG000191(gb|NP_250387) (pscO) type III secretion system protein PscO [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
wecB~~~wbpI	VFG014110(gb|NP_251838)	100	354	100	5.29e-255	690	VFG014110(gb|NP_251838) (wbpI) UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimeras [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
phzG2	VFG015542(gb|NP_252905)	100	215	100	8.29e-162	442	VFG015542(gb|NP_252905) (phzG2) pyridoxamine 5'-phosphate oxidase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
phzG2	VFG015521(gb|NP_252906)	100	214	99.5	4.62e-161	441	VFG015521(gb|NP_252906) (phzG1) phenazine biosynthesis protein PhzG, pyridoxamine 5'-phosphate oxidase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_14140	VFG041024(gb|NP_250357)	97.6	170	100	2.89e-110	308	VFG041024(gb|NP_250357) (tssJ) type VI secretion system lipoprotein TssJ [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pcrH	VFG000202(gb|NP_250398)	99.4	165	98.2	2.91e-116	323	VFG000202(gb|NP_250398) (pcrH) type III secretion system regulatory protein PcrH [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pilW~~~pilF	VFG001217(gb|NP_252494)	99.6	252	100	1.40e-176	483	VFG001217(gb|NP_252494) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
wbpG	VFG014108(gb|NP_251840)	100	376	100	1.65e-283	764	VFG014108(gb|NP_251840) (wbpG) LPS biosynthesis protein WbpG [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_14345	VFG001243(gb|NP_249776)	97.5	400	100	5.52e-278	752	VFG001243(gb|NP_249776) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
sctW	VFG000193(gb|NP_250389)	97.8	271	70.9	2.01e-172	479	VFG000193(gb|NP_250389) (popN) type III secretion system outer membrane protein PopN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
sctW	VFG000194(gb|NP_250390)	100	92	24.1	5.88e-58	181	VFG000194(gb|NP_250390) (pcr1) type III secretion system protein Pcr1 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_14571	VFG041018(gb|NP_250351)	100	526	88.4	0.0	1069	VFG041018(gb|NP_250351) (tssF) type VI secretion system baseplate subunit TssF [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_14633	VFG013948(gb|NP_251650)	100	118	100	3.08e-85	241	VFG013948(gb|NP_251650) (pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
mucC	VFG000136(gb|NP_249456)	98.7	152	100	4.98e-98	276	VFG000136(gb|NP_249456) (mucC) negative regulator for alginate biosynthesis MucB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
pilG~~~ompR	VFG001225(gb|NP_249099)	99.3	136	100	4.65e-93	262	VFG001225(gb|NP_249099) (pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
pscP	VFG000190(gb|NP_250386)	97.0	132	100	5.55e-80	237	VFG000190(gb|NP_250386) (pscP) type III secretion system protein PscP [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
argD~~~pvdH	VFG016046(gb|NP_251103)	100	469	100	0.0	919	VFG016046(gb|NP_251103) (pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_14973	VFG041025(gb|NP_250358)	99.5	444	100	0.0	868	VFG041025(gb|NP_250358) (tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
flhF	VFG001264(gb|NP_250144)	97.4	429	100	4.13e-290	785	VFG001264(gb|NP_250144) (flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_15091	VFG001207(gb|NP_253241)	97.8	185	100	7.22e-130	359	VFG001207(gb|NP_253241) (pilV) type IV pilus biogenesis protein PilV [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_15150	VFG000139(gb|NP_253697)	99.7	373	51.2	1.28e-271	748	VFG000139(gb|NP_253697) (waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_15150	VFG000142(gb|NP_253698)	99.4	351	48.2	2.48e-257	711	VFG000142(gb|NP_253698) (waaC) 3-deoxy-D-manno-octulosonic-acid (KDO) transferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
flgH	VFG001241(gb|NP_249774)	100	231	100	6.22e-165	452	VFG001241(gb|NP_249774) (flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
pscI	VFG000217(gb|NP_250413)	99.1	112	99.1	5.49e-72	207	VFG000217(gb|NP_250413) (pscI) type III secretion system inner rod protein PscI [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
icmF~~~tssM	VFG041027(gb|NP_250360)	98.6	1178	100	0.0	2269	VFG041027(gb|NP_250360) (tssM) type VI secretion system membrane subunit TssM [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_15631	VFG041014(gb|NP_250347)	100	518	100	0.0	1028	VFG041014(gb|NP_250347) (tssA) type VI secretion system protein TssA [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_15665	VFG001208(gb|NP_253242)	89.4	274	100	1.95e-178	489	VFG001208(gb|NP_253242) (pilW) type IV fimbrial biogenesis protein PilW [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
oafA	VFG014101(gb|NP_251847)	100	629	100	0.0	1218	VFG014101(gb|NP_251847) (PA3157) acetyltransferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
wbpE~~~degT	VFG014103(gb|NP_251845)	100	359	100	1.87e-262	709	VFG014103(gb|NP_251845) (wbpE) UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
fliK	VFG014473(gb|NP_250132)	96.0	427	100	2.48e-274	745	VFG014473(gb|NP_250132) (fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
gspG~~~xcpT	VFG000180(gb|NP_251791)	98.9	94	62.7	2.37e-58	176	VFG000180(gb|NP_251791) (xcpT) general secretion pathway protein G [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tagJ	VFG002072(gb|NP_248776)	100	261	100	1.07e-187	513	VFG002072(gb|NP_248776) (hsiE1) type VI secretion system hcp secretion island protein HsiE1, interacting with HsiB1 to form a novel subcomplex of the T6SS [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
tssC~~~hsiC1	VFG002070(gb|NP_248774)	99.8	498	100	0.0	997	VFG002070(gb|NP_248774) (hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
pscG	VFG000215(gb|NP_250411)	99.1	115	56.7	5.27e-80	231	VFG000215(gb|NP_250411) (pscG) type III secretion system chaperone PscG for PscF [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
wcaE~~~rhlC	VFG015045(gb|NP_249821)	99.3	285	68.7	5.82e-201	555	VFG015045(gb|NP_249821) (rhlC) rhamnosyltransferase 2 [Rhamnolipid (VF0089) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
fliA	VFG014629(gb|NP_250146)	100	143	100	6.35e-97	276	VFG014629(gb|NP_250146) (fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_16058	VFG043013(gb|NP_250148)	100	262	100	2.07e-183	501	VFG043013(gb|NP_250148) (cheZ) protein phosphatase CheZ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
fliD	VFG001247(gb|NP_249785)	99.6	474	100	1.87e-318	860	VFG001247(gb|NP_249785) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
cheW~~~pilI	VFG001227(gb|NP_249101)	100	178	100	3.10e-132	365	VFG001227(gb|NP_249101) (pilI) twitching motility protein PilI [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_16174	VFG000141(gb|NP_253675)	100	425	58.1	1.74e-307	842	VFG000141(gb|NP_253675) (waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
cheR~~~cheR1	VFG043017(gb|NP_252038)	100	274	100	1.80e-199	543	VFG043017(gb|NP_252038) (PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
pcr2	VFG000195(gb|NP_250391)	97.6	123	100	1.56e-85	242	VFG000195(gb|NP_250391) (pcr2) type III secretion system protein Pcr2 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
sctT~~~pscT	VFG000186(gb|NP_250382)	99.6	263	100	2.37e-171	471	VFG000186(gb|NP_250382) (pscT) type III secretion system protein PscT [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
sctR~~~pscR	VFG000189(gb|NP_250385)	99.1	224	42.6	4.24e-155	442	VFG000189(gb|NP_250385) (pscQ) type III secretion system protein PscQ [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
sctR~~~pscR	VFG000188(gb|NP_250384)	100	217	41.3	3.86e-142	405	VFG000188(gb|NP_250384) (pscR) type III secretion system protein PscR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
sctR~~~pscR	VFG038352(gb|WP_005320745)	86.6	217	41.3	1.94e-124	360	VFG038352(gb|WP_005320745) (ascR) Type III secretion system inner membrane export apparatus protein AscR [T3SS (VF0479) - Effector delivery system (VFC0086)] [Aeromonas salmonicida subsp. salmonicida A449]
pscE	VFG000213(gb|NP_250409)	94.0	67	100	1.76e-36	114	VFG000213(gb|NP_250409) (pscE) type III secretion system cochaperone PscE for PscG [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
lasI	VFG000154(gb|NP_250123)	100	201	100	8.33e-146	401	VFG000154(gb|NP_250123) (lasI) autoinducer synthesis protein LasI [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
fliP	VFG001259(gb|NP_250137)	100	255	100	7.90e-164	451	VFG001259(gb|NP_250137) (fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
group_16624	VFG015515(gb|NP_252903)	100	337	82.4	1.53e-239	664	VFG015515(gb|NP_252903) (phzE1) phenazine biosynthesis protein PhzE [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_16678	VFG002077(gb|NP_248781)	99.8	485	73.0	0.0	1006	VFG002077(gb|NP_248781) (vgrG1a) type VI secretion system substrate VgrG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_16678	VFG041011(gb|NP_248785)	87.3	488	73.5	0.0	889	VFG041011(gb|NP_248785) (vgrG1b) type VI secretion system substrate VgrG1b [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_16716	VFG015000(gb|NP_252339)	99.6	450	100	0.0	868	VFG015000(gb|NP_252339) (mucP) metalloprotease protease [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
group_16741	VFG044085(gb|NP_251074)	97.2	107	100	4.10e-69	199	VFG044085(gb|NP_251074) (PA2384) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_16744	VFG041045(gb|NP_251063)	95.3	557	50.4	0.0	1042	VFG041045(gb|NP_251063) (tssI) type VI secretion system tip protein VgrG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
flhB	VFG001262(gb|NP_250140)	100	378	100	4.35e-257	697	VFG001262(gb|NP_250140) (flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
pilS	VFG001213(gb|NP_253236)	97.9	530	100	0.0	983	VFG001213(gb|NP_253236) (pilS) two-component sensor PilS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
phzA1~~~phzA	VFG015503(gb|NP_252899)	98.6	144	100	1.45e-113	315	VFG015503(gb|NP_252899) (phzA1) phenazine biosynthesis protein PhzA [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
phzA1~~~phzA	VFG015524(gb|NP_250590)	97.2	143	99.3	2.82e-111	310	VFG015524(gb|NP_250590) (phzA2) phenazine biosynthesis protein PhzA [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
group_16927	VFG014115(gb|YP_008719764)	85.4	41	47.1	1.57e-15	65.1	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_17286	VFG014116(gb|NP_251832)	91.7	96	34.3	3.58e-57	176	VFG014116(gb|NP_251832) (PA3142) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_17286	VFG014115(gb|YP_008719764)	84.1	44	15.7	5.24e-14	66.2	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_17407	VFG000163(gb|NP_251088)	99.8	815	100	0.0	1659	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
tssM~~~icmF	VFG002063(gb|NP_248767)	99.5	1104	93.6	0.0	2133	VFG002063(gb|NP_248767) (icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
flgK	VFG001244(gb|NP_249777)	89.4	482	94.1	3.18e-299	822	VFG001244(gb|NP_249777) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
rfe~~~wbpL	VFG014113(gb|NP_251835)	99.7	340	100	1.44e-247	670	VFG014113(gb|NP_251835) (wbpL) glycosyltransferase WbpL [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
rfaB~~~wbpJ	VFG014111(gb|NP_251837)	100	413	100	3.15e-311	837	VFG014111(gb|NP_251837) (wbpJ) glycosyl transferase WbpJ [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
waaP	VFG000141(gb|NP_253675)	100	425	100	1.70e-312	841	VFG000141(gb|NP_253675) (waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
group_17746	VFG000179(gb|NP_251790)	100	172	100	2.46e-117	327	VFG000179(gb|NP_251790) (xcpU) general secretion pathway protein H [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
fimT~~~fimU	VFG001216(gb|NP_253240)	100	168	100	1.68e-113	317	VFG001216(gb|NP_253240) (fimU) type 4 fimbrial biogenesis protein FimU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
fleS	VFG014369(gb|NP_249789)	98.5	393	64.3	8.70e-260	715	VFG014369(gb|NP_249789) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
fleS	VFG001248(gb|NP_249788)	100	232	38.0	3.55e-157	457	VFG001248(gb|NP_249788) (fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
sctQ~~~pscQ	VFG000189(gb|NP_250385)	92.6	309	100	9.15e-206	561	VFG000189(gb|NP_250385) (pscQ) type III secretion system protein PscQ [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
phzC	VFG015509(gb|NP_252901)	99.3	405	100	1.20e-295	797	VFG015509(gb|NP_252901) (phzC1) phenazine biosynthesis protein PhzC [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
exsC	VFG000205(gb|NP_250401)	98.6	145	100	2.23e-100	281	VFG000205(gb|NP_250401) (exsC) type III secretion system regulatory protein ExsC [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
eAL~~~fimX	VFG042738(gb|NP_253646)	100	691	92.3	0.0	1333	VFG042738(gb|NP_253646) (fimX) protein FimX [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_17866	VFG000163(gb|NP_251088)	99.8	815	100	0.0	1659	VFG000163(gb|NP_251088) (fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
rpoN	VFG042736(gb|NP_253152)	100	497	100	0.0	934	VFG042736(gb|NP_253152) (rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
pilM	VFG001222(gb|NP_253731)	99.6	268	100	3.72e-182	502	VFG001222(gb|NP_253731) (pilM) type IV pilus inner membrane platform protein PilM [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
group_17910	VFG014115(gb|YP_008719764)	82.5	40	35.7	2.16e-13	60.5	VFG014115(gb|YP_008719764) (PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]
sctD~~~pscD	VFG000212(gb|NP_250408)	97.0	432	100	1.01e-303	820	VFG000212(gb|NP_250408) (pscD) type III secretion system basal body protein PscD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
group_18003	VFG016058(gb|NP_251114)	99.1	3594	99.3	0.0	7022	VFG016058(gb|NP_251114) (pvdL) peptide synthase PvdL [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
chpA	VFG001231(gb|NP_249104)	97.5	2478	100	0.0	4402	VFG001231(gb|NP_249104) (chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
pscK	VFG000219(gb|NP_250415)	100	208	100	3.81e-159	435	VFG000219(gb|NP_250415) (pscK) type III secretion system protein PscK [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
